,Season,Team,G_bat,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_bat,AVG,OBP,SLG,wOBA,wRC+,BsR,Off,Def,WAR_bat,,W_x,L,SV,G_pitch,GS,IP,SO,K/9,BB/9,HR/9,BABIP_pitch,LOB%,GB%,HR/FB,ERA,FIP,xFIP,WAR_pitch,W_y
2,2013.0,Tigers,2274.0,6388.0,176.0,796.0,767.0,35.0,0.083,0.168,0.151,0.32,0.283,0.346,0.434,0.341,114.0,,-19.0,83.7,-35.3,27.6,93.0,69.0,39.0,590.0,162.0,1462.2,1428.0,8.79,2.84,0.79,0.306,0.737,0.45399999999999996,0.092,3.61,3.27,3.43,26.3,93
3,2013.0,Giants,2396.0,6168.0,107.0,629.0,596.0,67.0,0.076,0.175,0.121,0.304,0.26,0.32,0.381,0.309,100.0,,-4.1,-1.7,66.3,26.9,76.0,86.0,41.0,686.0,162.0,1447.1,1256.0,7.81,3.24,0.9,0.295,0.721,0.42100000000000004,0.099,4.0,3.8,3.89,7.1,76
4,2013.0,Cardinals,2341.0,6202.0,125.0,783.0,745.0,45.0,0.078,0.179,0.133,0.314,0.269,0.332,0.401,0.322,104.0,,-9.1,21.0,35.0,26.1,97.0,65.0,44.0,645.0,162.0,1459.2,1254.0,7.73,2.78,0.69,0.297,0.745,0.485,0.085,3.43,3.39,3.63,17.3,97
5,2013.0,Orioles,2246.0,6144.0,212.0,745.0,719.0,79.0,0.068,0.183,0.171,0.288,0.26,0.313,0.431,0.323,101.0,,13.8,16.4,22.7,25.7,85.0,77.0,57.0,635.0,162.0,1453.0,1169.0,7.24,2.93,1.25,0.291,0.746,0.42200000000000004,0.129,4.2,4.33,3.99,11.1,85
6,2013.0,Braves,2293.0,6133.0,181.0,688.0,656.0,64.0,0.08800000000000001,0.226,0.153,0.3,0.249,0.321,0.402,0.318,102.0,,-5.7,3.8,50.1,25.6,96.0,66.0,53.0,628.0,162.0,1450.1,1232.0,7.65,2.54,0.79,0.288,0.77,0.45799999999999996,0.094,3.18,3.44,3.58,17.9,96
7,2013.0,Dodgers,2336.0,6145.0,138.0,649.0,618.0,78.0,0.077,0.18600000000000003,0.133,0.308,0.264,0.326,0.396,0.317,103.0,,-8.0,14.7,37.2,25.5,92.0,70.0,46.0,666.0,162.0,1450.1,1292.0,8.02,2.85,0.79,0.291,0.755,0.47100000000000003,0.099,3.25,3.45,3.52,20.6,92
8,2013.0,Athletics,2313.0,6209.0,186.0,767.0,725.0,74.0,0.092,0.19,0.165,0.289,0.254,0.327,0.419,0.327,108.0,,10.0,66.2,-32.4,25.4,96.0,66.0,46.0,609.0,162.0,1452.0,1183.0,7.33,2.65,1.01,0.276,0.748,0.395,0.092,3.56,3.83,4.05,16.6,96
9,2013.0,Pirates,2369.0,6135.0,161.0,634.0,603.0,94.0,0.076,0.217,0.151,0.294,0.245,0.313,0.396,0.312,99.0,,1.8,-3.4,30.8,22.8,94.0,68.0,55.0,627.0,162.0,1470.2,1261.0,7.72,3.15,0.62,0.285,0.75,0.525,0.08900000000000001,3.27,3.42,3.58,16.8,94
10,2013.0,Brewers,2335.0,6064.0,157.0,640.0,610.0,142.0,0.067,0.195,0.145,0.294,0.252,0.311,0.398,0.311,91.0,,-6.9,-66.0,94.0,22.6,74.0,88.0,40.0,663.0,162.0,1442.2,1125.0,7.02,2.91,1.09,0.286,0.735,0.444,0.11900000000000001,3.84,4.12,3.94,5.3,74
11,2013.0,Indians,2337.0,6165.0,171.0,745.0,711.0,117.0,0.091,0.20800000000000002,0.155,0.3,0.255,0.327,0.41,0.324,104.0,,11.5,39.3,-29.5,22.6,92.0,70.0,38.0,702.0,162.0,1441.1,1379.0,8.61,3.46,0.92,0.302,0.742,0.445,0.107,3.82,3.73,3.71,16.8,92
12,2013.0,Reds,2286.0,6293.0,155.0,698.0,664.0,67.0,0.09300000000000001,0.198,0.142,0.293,0.249,0.327,0.391,0.316,96.0,,-2.0,-32.9,52.4,22.5,90.0,72.0,43.0,623.0,162.0,1473.2,1296.0,7.91,2.66,1.04,0.273,0.775,0.441,0.115,3.38,3.81,3.68,18.0,90
13,2013.0,Rangers,2321.0,6196.0,176.0,730.0,691.0,149.0,0.075,0.172,0.15,0.294,0.262,0.323,0.412,0.323,97.0,,2.0,-22.5,3.9,19.7,91.0,72.0,46.0,638.0,163.0,1463.1,1309.0,8.05,3.06,0.97,0.293,0.755,0.428,0.107,3.63,3.77,3.75,21.2,91
14,2013.0,Royals,2236.0,6093.0,112.0,648.0,620.0,153.0,0.069,0.172,0.119,0.3,0.26,0.315,0.379,0.305,89.0,,18.2,-57.4,39.6,19.4,86.0,76.0,52.0,589.0,162.0,1448.1,1208.0,7.51,2.91,0.96,0.29,0.769,0.418,0.1,3.45,3.83,3.9,17.5,86
15,2013.0,Diamondbacks,2349.0,6334.0,130.0,685.0,647.0,62.0,0.08199999999999999,0.18,0.133,0.301,0.259,0.323,0.391,0.314,93.0,,-18.5,-69.4,59.4,19.4,81.0,81.0,38.0,689.0,162.0,1495.0,1218.0,7.33,2.92,1.06,0.292,0.745,0.46,0.122,3.92,4.04,3.83,8.5,81
16,2013.0,Padres,2359.0,6122.0,146.0,618.0,578.0,118.0,0.076,0.214,0.133,0.294,0.245,0.308,0.378,0.302,94.0,,8.8,-35.4,24.4,18.6,76.0,86.0,40.0,650.0,162.0,1455.0,1171.0,7.24,3.25,0.96,0.292,0.725,0.45799999999999996,0.10800000000000001,3.98,4.0,3.96,8.4,76
17,2013.0,Nationals,2241.0,6047.0,161.0,656.0,621.0,88.0,0.077,0.19699999999999998,0.146,0.292,0.251,0.313,0.398,0.311,94.0,,3.1,-34.7,16.3,17.6,86.0,76.0,47.0,602.0,162.0,1445.2,1236.0,7.69,2.52,0.88,0.291,0.737,0.45,0.098,3.59,3.55,3.64,17.3,86
18,2013.0,Blue Jays,2314.0,6152.0,185.0,712.0,669.0,112.0,0.083,0.183,0.158,0.284,0.252,0.318,0.411,0.32,99.0,,3.8,-2.8,-39.1,17.0,74.0,88.0,39.0,649.0,162.0,1452.0,1208.0,7.49,3.1,1.21,0.293,0.723,0.44,0.12300000000000001,4.26,4.3,4.04,9.5,74
19,2013.0,Mets,2378.0,6207.0,130.0,619.0,593.0,114.0,0.08199999999999999,0.223,0.129,0.291,0.237,0.306,0.366,0.297,90.0,,23.0,-49.2,16.1,16.5,74.0,88.0,40.0,697.0,162.0,1476.2,1209.0,7.37,2.79,0.93,0.295,0.7290000000000001,0.445,0.1,3.78,3.79,3.86,18.1,74
20,2013.0,Yankees,2253.0,6044.0,144.0,650.0,614.0,115.0,0.077,0.201,0.133,0.285,0.242,0.307,0.376,0.301,86.0,,4.4,-89.2,28.1,14.6,85.0,77.0,49.0,590.0,162.0,1447.1,1233.0,7.67,2.72,1.06,0.302,0.746,0.44,0.115,3.94,3.89,3.76,14.8,85
21,2013.0,Cubs,2294.0,6079.0,172.0,602.0,576.0,63.0,0.07200000000000001,0.20199999999999999,0.154,0.275,0.238,0.3,0.392,0.304,90.0,,-11.9,-78.3,27.3,14.1,66.0,96.0,39.0,651.0,162.0,1448.0,1184.0,7.36,3.36,0.99,0.279,0.728,0.424,0.10300000000000001,4.0,4.1,4.13,11.3,66
22,2013.0,Rockies,2330.0,6152.0,159.0,706.0,673.0,112.0,0.069,0.196,0.149,0.317,0.27,0.323,0.418,0.324,87.0,,17.4,-72.7,15.1,13.7,74.0,88.0,35.0,665.0,162.0,1436.0,1064.0,6.67,3.24,0.85,0.314,0.7020000000000001,0.474,0.1,4.44,3.96,4.02,16.4,74
23,2013.0,Twins,2332.0,6212.0,151.0,614.0,590.0,52.0,0.086,0.23,0.138,0.298,0.242,0.312,0.38,0.307,91.0,,1.2,-66.1,-35.4,10.8,66.0,96.0,40.0,673.0,162.0,1450.1,985.0,6.11,2.84,1.04,0.309,0.7020000000000001,0.43700000000000006,0.102,4.55,4.23,4.28,11.5,66
24,2013.0,Mariners,2237.0,6172.0,188.0,624.0,597.0,49.0,0.086,0.21899999999999997,0.152,0.279,0.237,0.306,0.39,0.307,95.0,,-6.9,-41.1,-66.7,10.0,71.0,91.0,43.0,610.0,162.0,1465.0,1297.0,7.97,2.94,1.07,0.303,0.7070000000000001,0.45299999999999996,0.11800000000000001,4.32,3.89,3.72,15.7,71
25,2013.0,Phillies,2310.0,6014.0,140.0,610.0,578.0,73.0,0.069,0.2,0.135,0.293,0.248,0.306,0.384,0.303,89.0,,-7.4,-81.9,-15.8,8.9,73.0,89.0,32.0,628.0,162.0,1436.1,1199.0,7.51,3.17,0.95,0.306,0.705,0.445,0.10099999999999999,4.34,3.94,4.0,13.7,73
26,2013.0,White Sox,2279.0,6077.0,148.0,598.0,574.0,105.0,0.068,0.19899999999999998,0.129,0.291,0.249,0.302,0.378,0.299,85.0,,-12.7,-117.5,-29.0,5.5,63.0,99.0,40.0,632.0,162.0,1455.0,1249.0,7.73,3.15,1.13,0.295,0.731,0.433,0.115,4.0,4.13,3.98,15.3,63
27,2013.0,Marlins,2244.0,6021.0,95.0,513.0,485.0,78.0,0.07200000000000001,0.205,0.104,0.28,0.231,0.293,0.335,0.279,74.0,,-5.2,-178.9,29.5,3.3,62.0,100.0,36.0,633.0,162.0,1460.0,1177.0,7.26,3.24,0.75,0.292,0.732,0.45299999999999996,0.084,3.71,3.69,3.96,14.6,62
28,2013.0,Astros,2266.0,6020.0,148.0,610.0,566.0,110.0,0.071,0.255,0.136,0.304,0.24,0.299,0.375,0.298,85.0,,-8.9,-112.7,-64.4,1.9,51.0,111.0,32.0,610.0,162.0,1440.0,1084.0,6.78,3.85,1.19,0.303,0.7,0.439,0.11800000000000001,4.79,4.67,4.48,2.2,51
0,2014.0,Dodgers,2364.0,6231.0,134.0,718.0,686.0,138.0,0.083,0.2,0.14,0.318,0.265,0.333,0.406,0.327,112.0,,-0.4,81.4,20.3,31.8,94.0,68.0,47.0,658.0,162.0,1464.2,1373.0,8.44,2.64,0.87,0.292,0.74,0.478,0.10800000000000001,3.4,3.48,3.33,19.5,94
1,2014.0,Pirates,2362.0,6224.0,156.0,682.0,659.0,104.0,0.084,0.2,0.145,0.307,0.259,0.33,0.404,0.325,108.0,,3.8,61.6,36.7,31.4,88.0,74.0,48.0,614.0,162.0,1456.1,1228.0,7.59,3.08,0.79,0.29,0.742,0.505,0.10300000000000001,3.49,3.8,3.71,8.2,88
2,2014.0,Orioles,2294.0,6130.0,211.0,705.0,681.0,44.0,0.065,0.21,0.166,0.296,0.256,0.311,0.422,0.323,104.0,,-6.2,21.9,34.4,27.4,96.0,66.0,53.0,641.0,162.0,1461.1,1174.0,7.23,2.91,0.93,0.28,0.77,0.43799999999999994,0.098,3.44,3.96,3.92,12.9,96
3,2014.0,Nationals,2265.0,6216.0,152.0,686.0,635.0,101.0,0.083,0.21,0.14,0.303,0.253,0.321,0.393,0.317,99.0,,15.3,8.4,42.4,26.2,96.0,66.0,45.0,620.0,162.0,1470.2,1288.0,7.88,2.15,0.67,0.294,0.7490000000000001,0.44799999999999995,0.075,3.03,3.18,3.43,24.3,96
4,2014.0,Giants,2353.0,6087.0,132.0,665.0,636.0,56.0,0.07,0.205,0.133,0.304,0.255,0.311,0.388,0.308,99.0,,0.5,-5.1,52.8,25.4,88.0,74.0,46.0,637.0,162.0,1449.0,1211.0,7.52,2.42,0.83,0.282,0.727,0.45899999999999996,0.094,3.5,3.58,3.59,9.4,88
5,2014.0,Tigers,2330.0,6202.0,155.0,757.0,731.0,106.0,0.071,0.184,0.15,0.319,0.277,0.331,0.426,0.331,112.0,,-7.3,73.0,-41.9,24.8,90.0,72.0,41.0,635.0,162.0,1454.0,1244.0,7.7,2.86,0.79,0.312,0.7070000000000001,0.442,0.083,4.01,3.6,3.76,19.7,90
6,2014.0,Blue Jays,2397.0,6167.0,177.0,723.0,690.0,78.0,0.081,0.187,0.155,0.295,0.259,0.323,0.414,0.325,107.0,,0.0,44.9,-37.0,22.2,83.0,79.0,45.0,611.0,162.0,1443.0,1199.0,7.48,3.06,0.94,0.294,0.727,0.429,0.094,4.0,3.97,3.99,14.2,83
7,2014.0,Athletics,2358.0,6245.0,146.0,729.0,686.0,83.0,0.094,0.177,0.137,0.278,0.244,0.32,0.381,0.312,102.0,,11.0,27.2,-30.4,21.2,88.0,74.0,31.0,603.0,162.0,1463.1,1244.0,7.65,2.5,0.9,0.272,0.759,0.456,0.1,3.22,3.67,3.6,17.4,88
8,2014.0,Brewers,2327.0,6065.0,150.0,650.0,617.0,102.0,0.07,0.19699999999999998,0.147,0.293,0.25,0.311,0.397,0.313,94.0,,-12.1,-56.2,62.2,20.8,82.0,80.0,45.0,640.0,162.0,1457.2,1246.0,7.69,2.66,1.03,0.289,0.74,0.456,0.113,3.67,3.89,3.65,10.9,82
9,2014.0,Rays,2352.0,6205.0,117.0,612.0,586.0,63.0,0.085,0.18100000000000002,0.12,0.287,0.247,0.317,0.367,0.305,97.0,,1.0,-19.9,9.5,20.3,77.0,85.0,37.0,656.0,162.0,1463.2,1437.0,8.84,2.96,0.89,0.286,0.741,0.408,0.091,3.56,3.56,3.62,14.1,77
10,2014.0,Royals,2273.0,6058.0,95.0,651.0,604.0,153.0,0.063,0.163,0.113,0.302,0.263,0.314,0.376,0.306,92.0,,4.8,-47.8,28.1,18.8,89.0,73.0,53.0,613.0,162.0,1450.2,1168.0,7.25,2.73,0.79,0.292,0.7390000000000001,0.431,0.08199999999999999,3.51,3.69,3.88,17.2,89
11,2014.0,Yankees,2288.0,6082.0,147.0,633.0,591.0,112.0,0.07400000000000001,0.18600000000000003,0.135,0.282,0.245,0.307,0.38,0.305,94.0,,3.2,-38.5,11.7,18.1,84.0,78.0,48.0,637.0,162.0,1453.0,1370.0,8.49,2.47,1.02,0.298,0.733,0.43700000000000006,0.113,3.75,3.67,3.43,17.5,84
12,2014.0,Cardinals,2324.0,6086.0,105.0,619.0,585.0,57.0,0.077,0.18600000000000003,0.116,0.3,0.253,0.32,0.369,0.308,95.0,,-15.5,-49.0,29.9,18.1,90.0,72.0,55.0,647.0,162.0,1448.2,1221.0,7.59,2.92,0.76,0.286,0.7440000000000001,0.45399999999999996,0.086,3.5,3.65,3.77,15.9,90
13,2014.0,Mets,2294.0,6145.0,125.0,629.0,602.0,101.0,0.084,0.20600000000000002,0.126,0.286,0.239,0.308,0.364,0.299,92.0,,-0.4,-56.0,32.6,17.8,79.0,83.0,42.0,651.0,162.0,1463.2,1303.0,8.01,3.13,0.87,0.295,0.757,0.45799999999999996,0.099,3.49,3.75,3.7,12.7,79
14,2014.0,Red Sox,2283.0,6226.0,123.0,634.0,601.0,63.0,0.086,0.215,0.124,0.297,0.244,0.316,0.369,0.305,89.0,,-8.1,-83.0,44.8,17.3,71.0,91.0,36.0,655.0,162.0,1465.2,1213.0,7.45,2.96,0.95,0.301,0.718,0.436,0.099,4.01,3.93,3.87,10.6,71
15,2014.0,Rockies,2387.0,6164.0,186.0,755.0,721.0,85.0,0.064,0.20800000000000002,0.169,0.326,0.276,0.327,0.445,0.337,97.0,,-12.3,-33.1,2.2,17.0,66.0,96.0,24.0,709.0,162.0,1431.0,1074.0,6.75,3.34,1.09,0.307,0.6920000000000001,0.47700000000000004,0.127,4.86,4.43,4.04,7.2,66
16,2014.0,Marlins,2311.0,6185.0,122.0,645.0,614.0,58.0,0.081,0.22899999999999998,0.125,0.316,0.253,0.317,0.378,0.307,95.0,,-5.6,-42.3,7.0,16.6,77.0,85.0,42.0,649.0,162.0,1457.2,1190.0,7.35,2.83,0.7,0.31,0.7190000000000001,0.469,0.08,3.79,3.56,3.75,16.7,77
17,2014.0,Mariners,2333.0,5977.0,136.0,634.0,600.0,96.0,0.066,0.20600000000000002,0.132,0.29,0.244,0.3,0.376,0.299,94.0,,3.2,-37.5,-1.5,16.4,87.0,75.0,51.0,659.0,162.0,1452.0,1317.0,8.16,2.87,0.85,0.275,0.768,0.45399999999999996,0.099,3.17,3.61,3.57,13.6,87
18,2014.0,Twins,2292.0,6233.0,128.0,715.0,675.0,99.0,0.087,0.213,0.135,0.309,0.254,0.324,0.389,0.316,100.0,,20.9,23.8,-72.6,16.2,70.0,92.0,38.0,653.0,162.0,1435.0,1031.0,6.47,2.56,0.92,0.315,0.6890000000000001,0.418,0.086,4.58,3.97,4.12,14.3,70
19,2014.0,Cubs,2358.0,6102.0,157.0,614.0,590.0,65.0,0.07200000000000001,0.242,0.146,0.296,0.239,0.3,0.385,0.303,91.0,,4.0,-59.5,15.2,15.4,73.0,89.0,37.0,699.0,162.0,1463.1,1311.0,8.06,3.1,0.71,0.304,0.696,0.44,0.08,3.92,3.51,3.7,20.5,73
20,2014.0,Reds,2213.0,5978.0,131.0,595.0,562.0,122.0,0.069,0.209,0.127,0.284,0.238,0.296,0.365,0.294,83.0,,-1.2,-115.4,69.1,14.7,76.0,86.0,44.0,590.0,162.0,1446.0,1290.0,8.03,3.16,1.01,0.277,0.765,0.451,0.11599999999999999,3.59,4.01,3.75,12.8,76
21,2014.0,Indians,2391.0,6222.0,142.0,669.0,644.0,104.0,0.081,0.191,0.136,0.296,0.253,0.317,0.389,0.313,98.0,,9.9,-1.7,-65.6,14.1,85.0,77.0,40.0,735.0,162.0,1468.1,1450.0,8.89,2.84,0.83,0.309,0.732,0.467,0.1,3.57,3.42,3.36,20.3,85
22,2014.0,Astros,2229.0,6055.0,163.0,629.0,596.0,122.0,0.08199999999999999,0.23800000000000002,0.141,0.298,0.242,0.309,0.383,0.308,98.0,,3.6,-8.1,-57.9,13.7,70.0,92.0,31.0,600.0,162.0,1438.2,1137.0,7.11,3.03,0.87,0.299,0.703,0.46399999999999997,0.096,4.14,3.93,3.91,9.9,70
23,2014.0,White Sox,2285.0,6077.0,155.0,660.0,625.0,85.0,0.069,0.22399999999999998,0.146,0.306,0.253,0.31,0.398,0.312,99.0,,-13.1,-23.5,-46.4,13.3,73.0,89.0,36.0,615.0,162.0,1441.0,1152.0,7.2,3.48,0.87,0.306,0.7040000000000001,0.461,0.094,4.3,4.1,4.11,10.7,73
24,2014.0,Diamondbacks,2274.0,6089.0,118.0,615.0,573.0,86.0,0.065,0.191,0.127,0.293,0.248,0.302,0.376,0.3,83.0,,1.5,-112.8,47.5,13.0,64.0,98.0,35.0,650.0,162.0,1444.1,1278.0,7.96,2.92,0.96,0.312,0.703,0.461,0.111,4.26,3.83,3.63,8.2,64
25,2014.0,Braves,2252.0,6064.0,123.0,573.0,545.0,95.0,0.078,0.226,0.119,0.298,0.241,0.305,0.36,0.296,86.0,,-4.4,-98.9,32.7,12.8,79.0,83.0,54.0,634.0,162.0,1455.0,1301.0,8.05,2.92,0.75,0.3,0.75,0.42700000000000005,0.083,3.38,3.47,3.63,18.6,79
26,2014.0,Padres,2362.0,5905.0,109.0,535.0,500.0,91.0,0.079,0.21899999999999997,0.115,0.277,0.226,0.292,0.342,0.283,82.0,,-6.2,-128.7,56.9,11.7,77.0,85.0,41.0,643.0,162.0,1438.2,1284.0,8.03,2.89,0.73,0.289,0.7490000000000001,0.452,0.086,3.27,3.46,3.57,12.2,77
27,2014.0,Rangers,2264.0,6026.0,111.0,637.0,597.0,105.0,0.069,0.193,0.119,0.305,0.256,0.314,0.375,0.305,90.0,,-1.8,-66.8,-17.0,11.6,67.0,95.0,33.0,638.0,162.0,1426.1,1110.0,7.0,3.19,1.01,0.31,0.7040000000000001,0.395,0.09300000000000001,4.49,4.22,4.26,9.3,67
28,2014.0,Phillies,2282.0,6198.0,125.0,619.0,584.0,109.0,0.071,0.21100000000000002,0.121,0.292,0.242,0.302,0.363,0.295,86.0,,10.6,-85.5,4.2,11.6,73.0,89.0,40.0,623.0,162.0,1468.1,1255.0,7.69,3.19,0.82,0.295,0.722,0.46399999999999997,0.094,3.81,3.81,3.83,16.6,73
0,2015.0,Blue Jays,2337.0,6231.0,232.0,891.0,852.0,88.0,0.091,0.185,0.188,0.298,0.269,0.34,0.457,0.344,117.0,88.8,11.0,135.9,6.6,36.7,93.0,69.0,34.0,631.0,162.0,1441.0,1117.0,6.98,2.48,1.08,0.278,0.727,0.43700000000000006,0.11,3.81,4.09,4.14,13.7,93
1,2015.0,Giants,2342.0,6153.0,136.0,696.0,663.0,93.0,0.07400000000000001,0.188,0.139,0.313,0.267,0.326,0.406,0.318,104.0,87.7,-0.4,25.6,62.0,29.5,84.0,78.0,41.0,719.0,162.0,1444.1,1165.0,7.26,2.69,0.97,0.283,0.745,0.46,0.10800000000000001,3.73,3.92,3.99,8.8,84
2,2015.0,Dodgers,2379.0,6090.0,187.0,667.0,638.0,59.0,0.092,0.207,0.163,0.292,0.25,0.326,0.413,0.322,106.0,88.6,-15.3,28.2,57.3,29.0,92.0,70.0,47.0,677.0,162.0,1445.2,1396.0,8.69,2.46,0.9,0.296,0.747,0.501,0.121,3.46,3.41,3.33,19.7,92
3,2015.0,Astros,2333.0,6073.0,230.0,729.0,691.0,121.0,0.08,0.22899999999999998,0.187,0.292,0.25,0.315,0.437,0.325,108.0,88.7,8.1,66.8,-19.6,26.1,86.0,76.0,39.0,644.0,162.0,1441.0,1280.0,7.99,2.64,0.92,0.285,0.738,0.473,0.109,3.57,3.66,3.71,18.9,86
4,2015.0,Cubs,2406.0,6200.0,171.0,689.0,657.0,95.0,0.091,0.245,0.154,0.305,0.244,0.321,0.398,0.313,96.0,88.1,15.1,-15.8,63.6,25.4,97.0,65.0,48.0,714.0,162.0,1461.1,1431.0,8.81,2.51,0.83,0.287,0.727,0.466,0.107,3.36,3.3,3.37,22.9,97
5,2015.0,Mets,2325.0,6145.0,177.0,683.0,654.0,51.0,0.079,0.21,0.156,0.287,0.244,0.312,0.4,0.309,98.0,88.7,6.2,-6.8,48.7,24.6,90.0,72.0,50.0,647.0,162.0,1462.2,1337.0,8.23,2.36,0.94,0.288,0.743,0.46299999999999997,0.10800000000000001,3.45,3.53,3.6,19.0,90
6,2015.0,Pirates,2431.0,6285.0,140.0,697.0,661.0,98.0,0.073,0.21,0.136,0.314,0.26,0.323,0.396,0.313,97.0,88.5,3.5,-17.4,49.6,24.0,98.0,64.0,54.0,662.0,162.0,1489.2,1338.0,8.08,2.74,0.66,0.302,0.75,0.504,0.094,3.23,3.36,3.56,19.5,98
7,2015.0,Cardinals,2406.0,6139.0,137.0,647.0,619.0,69.0,0.08199999999999999,0.20600000000000002,0.142,0.303,0.253,0.321,0.394,0.311,97.0,88.1,0.9,-21.2,53.8,23.6,100.0,62.0,62.0,677.0,162.0,1464.2,1329.0,8.17,2.93,0.76,0.297,0.794,0.48,0.094,2.94,3.48,3.71,20.6,100
8,2015.0,Royals,2263.0,6116.0,139.0,724.0,689.0,104.0,0.063,0.159,0.144,0.301,0.269,0.322,0.412,0.318,99.0,88.0,-0.3,-8.3,13.8,21.8,95.0,67.0,56.0,655.0,162.0,1452.0,1160.0,7.19,3.03,0.96,0.286,0.75,0.428,0.099,3.74,4.04,4.25,13.8,95
9,2015.0,Rangers,2358.0,6187.0,172.0,751.0,707.0,101.0,0.081,0.19899999999999998,0.156,0.3,0.257,0.325,0.413,0.321,98.0,88.6,21.6,4.8,-3.0,21.6,88.0,74.0,45.0,660.0,162.0,1442.2,1095.0,6.83,3.17,1.07,0.294,0.7240000000000001,0.442,0.11199999999999999,4.25,4.34,4.37,11.0,88
10,2015.0,Diamondbacks,2393.0,6276.0,154.0,720.0,680.0,132.0,0.078,0.209,0.15,0.316,0.264,0.324,0.414,0.319,95.0,88.5,12.5,-23.3,32.6,21.6,79.0,83.0,44.0,712.0,162.0,1466.2,1215.0,7.46,3.07,1.12,0.294,0.737,0.457,0.12300000000000001,4.05,4.21,4.09,10.6,79
11,2015.0,Yankees,2401.0,6268.0,212.0,764.0,737.0,63.0,0.08800000000000001,0.196,0.17,0.283,0.251,0.323,0.421,0.323,103.0,88.2,3.0,25.3,-35.3,20.7,87.0,75.0,48.0,659.0,162.0,1457.2,1370.0,8.46,2.93,1.12,0.3,0.738,0.47,0.136,4.03,3.97,3.7,18.4,87
12,2015.0,Rays,2479.0,6071.0,167.0,644.0,612.0,87.0,0.07200000000000001,0.21600000000000003,0.154,0.3,0.252,0.314,0.406,0.313,100.0,87.9,-13.4,-16.2,2.5,19.6,80.0,82.0,60.0,692.0,162.0,1453.1,1355.0,8.39,2.95,1.08,0.284,0.7509999999999999,0.418,0.11199999999999999,3.74,3.91,3.94,14.7,80
13,2015.0,Indians,2285.0,6109.0,141.0,669.0,640.0,86.0,0.087,0.18899999999999997,0.144,0.299,0.256,0.325,0.401,0.315,97.0,88.3,8.1,-15.6,-4.5,19.1,81.0,80.0,38.0,637.0,161.0,1432.2,1407.0,8.84,2.67,1.01,0.288,0.728,0.445,0.11699999999999999,3.68,3.62,3.57,21.1,81
14,2015.0,Red Sox,2268.0,6237.0,161.0,748.0,706.0,71.0,0.077,0.184,0.149,0.305,0.265,0.325,0.415,0.321,99.0,88.6,1.4,-5.9,-28.9,17.9,78.0,84.0,40.0,637.0,162.0,1448.1,1218.0,7.57,2.97,1.11,0.305,0.7170000000000001,0.441,0.11599999999999999,4.34,4.17,4.14,11.8,78
15,2015.0,Nationals,2245.0,6117.0,177.0,703.0,665.0,57.0,0.08800000000000001,0.22,0.151,0.3,0.251,0.321,0.403,0.315,96.0,89.3,-2.3,-29.7,9.4,17.9,83.0,79.0,41.0,630.0,162.0,1434.2,1342.0,8.42,2.28,0.91,0.3,0.727,0.447,0.10300000000000001,3.62,3.45,3.58,22.2,83
16,2015.0,Orioles,2249.0,6007.0,217.0,713.0,686.0,44.0,0.07,0.222,0.171,0.291,0.25,0.307,0.421,0.315,97.0,88.8,-4.9,-23.9,-5.9,17.7,81.0,81.0,43.0,615.0,162.0,1434.2,1233.0,7.73,3.03,1.09,0.298,0.736,0.452,0.12,4.05,4.11,4.04,15.8,81
17,2015.0,Mariners,2407.0,6131.0,198.0,656.0,624.0,69.0,0.078,0.218,0.162,0.292,0.249,0.311,0.411,0.313,100.0,89.9,-23.1,-20.7,-15.8,17.4,76.0,86.0,45.0,671.0,162.0,1463.0,1283.0,7.89,3.02,1.11,0.298,0.728,0.46299999999999997,0.125,4.16,4.14,3.99,9.1,76
18,2015.0,Tigers,2340.0,6159.0,151.0,689.0,660.0,83.0,0.07400000000000001,0.204,0.15,0.322,0.27,0.328,0.42,0.324,103.0,88.4,-27.6,-8.6,-31.6,17.1,74.0,87.0,35.0,666.0,161.0,1447.0,1100.0,6.84,3.04,1.2,0.298,0.6970000000000001,0.429,0.12,4.64,4.46,4.36,11.7,74
19,2015.0,Reds,2337.0,6196.0,167.0,640.0,613.0,134.0,0.08,0.203,0.146,0.29,0.248,0.312,0.394,0.307,91.0,86.9,10.9,-52.1,16.1,16.5,64.0,98.0,35.0,683.0,162.0,1453.1,1252.0,7.75,3.37,1.1,0.297,0.7170000000000001,0.441,0.121,4.35,4.24,4.14,10.8,64
20,2015.0,Padres,2396.0,6019.0,148.0,650.0,623.0,82.0,0.071,0.22,0.142,0.292,0.243,0.3,0.385,0.298,90.0,87.8,5.0,-63.2,31.5,16.4,74.0,88.0,41.0,678.0,162.0,1440.1,1393.0,8.7,3.22,1.07,0.303,0.711,0.469,0.133,4.09,3.93,3.71,9.7,74
21,2015.0,Marlins,2297.0,5988.0,120.0,613.0,575.0,112.0,0.063,0.192,0.124,0.307,0.26,0.31,0.384,0.302,91.0,88.3,-1.2,-67.2,26.8,15.3,71.0,91.0,35.0,648.0,162.0,1427.0,1152.0,7.27,3.2,0.89,0.294,0.723,0.445,0.095,4.04,3.98,4.23,12.2,71
